CODCNH,NOMBRE,CODPOSTAL,NCAMAS,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
170059,CLÍNICA GIRONA,17002,123,False,False,S,,True,cespigol@arrakis.es,,CATALUÑA,GIRONA,Girona,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
170062,CLÍNICA QUIRÚRGICA ONYAR,17004,38,False,False,S,,False,xbusquets@giroclinic.com,,CATALUÑA,GIRONA,Girona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2013
170097,CLÍNICA SALUS INFIRMORUM,17820,100,False,False,N,,True,si.direc@teleline.es,,CATALUÑA,GIRONA,Banyoles,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
170101,HOSPITAL DE SANT JAUME,17300,23,False,False,N,,False,,,CATALUÑA,GIRONA,Blanes,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTROS PÚBLICOS,2013
170118,HOSPITAL DE CAMPDEVÀNOL,17530,80,False,False,N,,True,gerencia@hoscamp.com,,CATALUÑA,GIRONA,Campdevànol,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
170123,HOSPITAL DE FIGUERES,17600,168,False,False,N,,True,direccio@hospfig.es,,CATALUÑA,GIRONA,Figueres,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
170139,CLÍNICA SANTA CREU,17600,35,False,False,N,,False,,,CATALUÑA,GIRONA,Figueres,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2013
170160,HOSPITAL SOCIOSANITARI DE LLORET DE MAR,17310,63,False,False,N,,False,,,CATALUÑA,GIRONA,Lloret de Mar,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2013
170176,HOSPITAL DE SANT JAUME D'OLOT,17800,152,False,False,N,,True,direccio@hospiolot.com,,CATALUÑA,GIRONA,Olot,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
170195,HOSPITAL DE PALAMÓS,17230,136,False,False,N,,True,direccio@hosppal.es,,CATALUÑA,GIRONA,Palamós,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
170209,HOSPITAL DE PUIGCERDÀ,17520,31,False,False,N,,True,hp.gerencia@mx3.redestb.es,,CATALUÑA,GIRONA,Puigcerdà,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
170216,HOSPITAL PSIQUÀTRIC,17190,593,False,False,N,,False,,,CATALUÑA,GIRONA,Salt,PSIQUIATRICO,PUBLICA,OTROS PÚBLICOS,2013
170221,RESIDÈNCIA DE GENT GRAN PUIG D'EN ROCA,17007,55,False,False,S,,False,,,CATALUÑA,GIRONA,Girona,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,COMUNIDAD AUTÓNOMA,2013
170237,HOSPITAL COMARCAL DE BLANES,17300,121,False,False,N,,True,csselva@conecta.es,,CATALUÑA,GIRONA,Blanes,GENERAL,CONCIERTO,OTROS PÚBLICOS,2013
170242,RESIDÈNCIA GERIÀTRICA MARIA GAY,17004,24,False,False,S,,False,,,CATALUÑA,GIRONA,Girona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2013
170255,CENTRE SOCIOSANITARI MUTUAM GIRONA,17007,100,False,False,S,,False,,,CATALUÑA,GIRONA,Girona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2013
170277,RESIDÈNCIA DE PUIGCERDÀ,17520,54,False,False,N,,False,,,CATALUÑA,GIRONA,Puigcerdà,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2013
170288,CENTRE SOCIOSANITARI BERNAT JAUME,17600,121,False,False,N,,False,,,CATALUÑA,GIRONA,Figueres,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2013
170299,INSTITUT CATALÀ D'ONCOLOGIA GIRONA (ICO),17007,26,False,False,S,,True,,,CATALUÑA,GIRONA,Girona,ONCOLOGICO,CONCIERTO,OTROS PÚBLICOS,2013
170301,HOSPITAL SANTA CATERINA,17190,170,False,False,N,,True,gerencia@ias.scs.es,,CATALUÑA,GIRONA,Salt,GENERAL,CONCIERTO,OTROS PÚBLICOS,2013
170312,CENTRE PALAMÓS GENT GRAN,17230,100,False,False,N,,False,,,CATALUÑA,GIRONA,Palamós,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2013
170323,CENTRE SOCIOSANITARI PARC HOSPITALARI MARTÍ I JULIÀ,17190,120,False,False,N,,False,,,CATALUÑA,GIRONA,Salt,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2013
180021,HOSPITAL SAN CECILIO,18012,637,False,False,S,,False,husc.sspa@juntadeandalucia.es,,ANDALUCÍA,GRANADA,Granada,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
180055,HOSPITAL SAN RAFAEL,18001,174,False,False,S,,True,sanrafael@granada1.sjd.es,,ANDALUCÍA,GRANADA,Granada,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
180068,SANATORIO NUESTRA SEÑORA DE LA SALUD,18014,79,False,False,S,,False,lasalud@lasalud.nehos.com,,ANDALUCÍA,GRANADA,Granada,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2013
180074,CLÍNICA INMACULADA CONCEPCIÓN,18004,93,False,False,S,,False,admon@clinicainmaculada.com,,ANDALUCÍA,GRANADA,Granada,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2013
180093,HOSPITAL COMARCAL DE BAZA,18800,152,False,False,N,,False,josea.rache.sspa@juntadeandalucia.es,,ANDALUCÍA,GRANADA,Baza,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
180107,HOSPITAL COMARCAL SANTA ANA DE MOTRIL,18600,163,False,False,N,,False,sebastian.molina.sspa@juntadeandalucia.es,,ANDALUCÍA,GRANADA,Motril,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
180114,COMPLEJO HOSPITALARIO REGIONAL VIRGEN DE LAS NIEVES,18014,1075,False,False,S,,False,jluis.martinez.sspa@juntadeandalucia.es,,ANDALUCÍA,GRANADA,Granada,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
180122,HOSPITAL DE ALTA RESOLUCION DE GUADIX,18500,20,False,False,N,,False,,,ANDALUCÍA,GRANADA,Guadix,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
180133,HOSPITAL DE ALTA RESOLUCIÓN DE LOJA,18300,22,False,False,N,,False,,,ANDALUCÍA,GRANADA,Loja,GENERAL,PUBLICA,COMUNIDAD AUTÓNOMA,2013
190019,HOSPITAL UNIVERSITARIO DE GUADALAJARA,19002,432,False,False,S,,False,,,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2013
190030,CLÍNICA LA ANTIGUA,19003,57,False,False,S,,True,info@clinicalaantigua.es,,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
190045,CLÍNICA DOCTOR SANZ VÁZQUEZ,19001,51,False,False,S,,False,jesusfuentes@clinicasanzvazquez.com,,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2013
190061,U.R.R. DE ENFERMOS PSÍQUICOS,19141,165,False,False,N,,False,mcalcazar@jccm.es,,CASTILLA-LA MANCHA,GUADALAJARA,Yebes,PSIQUIATRICO,PUBLICA,COMUNIDAD AUTÓNOMA,2013
190077,INSTITUTO DE ENFERMEDADES NEUROLÓGICAS DE CASTILLA-LA MANCHA,19001,147,False,False,S,,False,,,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,OTROS MONOGRAFICOS,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2013
200049,MUTUALIA-CLINICA PAKEA,20018,40,False,False,S,,True,clinicapakea@mutualia.es,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,QUIRURGICO,CONCIERTO,MATEP,2013
200071,HOSPITAL RICARDO BERMINGHAM (FUNDACIÓN MATIA),20018,102,False,False,S,,True,vugarte@matiaf.net,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
200104,"POLICLÍNICA GUIPUZKOA, S.A.",20009,160,False,False,S,,True,dirmed@policlinicagipuzkoa.com,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
200111,CENTRO SANITARIO VIRGEN DEL PILAR,20013,72,False,False,S,,True,csvp@csvp.com,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
200126,HOSPITAL QUIRÓN DONOSTIA,20012,51,False,False,S,,True,direccion.ss@quiron.es,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
200132,FUNDACIÓN ONCOLOGIKOA FUNDATZIOA,20014,75,False,False,S,,True,,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,ONCOLOGICO,CONCIERTO,PRIVADO NO BENÉFICO,2013
200163,ORGANIZACIÓN SANITARIA INTEGRADA BIDASOA (OSI BIDASOA),20280,101,False,False,N,,False,osintegradabidasoa@osakidetza.net,,PAÍS VASCO,GUIPÚZCOA,Hondarribia,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2013
200185,ORGANIZACIÓN SANITARIA INTEGRADA ALTO DEBA,20500,95,False,False,N,,False,antonio.arraizaarmendariz@osakidetza.net,,PAÍS VASCO,GUIPÚZCOA,Arrasate/Mondragón,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2013
200198,HOSPITAL AITA MENNI,20509,449,False,False,N,,True,gencia@aita-menni.org,,PAÍS VASCO,GUIPÚZCOA,Arrasate/Mondragón,PSIQUIATRICO,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
200202,HOSPITAL PSIQUIÁTRICO SAN JUAN DE DIOS,20509,299,False,False,N,,True,mondragon.hospital@hsjd.es,,PAÍS VASCO,GUIPÚZCOA,Arrasate/Mondragón,PSIQUIATRICO,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
200219,"CLINICA SANTA MARÍA DE LA ASUNCION, (INVIZA, S.A.)",20400,120,False,False,N,,True,info@clinicadelaasuncion.com,,PAÍS VASCO,GUIPÚZCOA,Tolosa,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
200230,"SANATORIO DE USURBIL, S.L.",20170,80,False,False,N,,True,sanadire@facilnet.es,,PAÍS VASCO,GUIPÚZCOA,Usurbil,PSIQUIATRICO,CONCIERTO,PRIVADO NO BENÉFICO,2013
200245,HOSPITAL DE ZUMARRAGA,20700,130,False,False,N,,False,secretaria.direccionzumarraga@osakidetza.net,,PAÍS VASCO,GUIPÚZCOA,Zumarraga,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2013
200258,HOSPITAL DE MENDARO,20850,116,False,False,N,,False,EDUARDO.GONZALEZLOMBIDE@OSAKIDETZA.NET,,PAÍS VASCO,GUIPÚZCOA,Mendaro,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2013
200261,HOSPITAL DONOSTIA-DONOSTIA OSPITALEA,20014,1180,False,False,S,,False,HDO.GERENTZIA@osakidetza.net,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2013
200271,HOSPITAL SAN JUAN DE DIOS DONOSTIA,20009,81,False,False,S,,True,ss.hospital@hsjd.es,,PAÍS VASCO,GUIPÚZCOA,Donostia-San Sebastián,PSIQUIATRICO,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
210025,HOSPITAL COMARCAL INFANTA ELENA,21080,273,False,False,S,,False,direccion.hie.sspa@juntadeandalucia.es,,ANDALUCÍA,HUELVA,Huelva,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
210059,HOSPITAL BLANCA PALOMA,21005,203,False,False,S,,True,huelva.secretaria@jmpascual.com,,ANDALUCÍA,HUELVA,Huelva,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
210084,CLÍNICA LOS NARANJOS,21004,25,False,False,S,,False,admon.naranjos.citra@asisa.es,,ANDALUCÍA,HUELVA,Huelva,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2013
210097,HOSPITAL COMARCAL DE RIOTINTO,21660,111,False,False,N,,False,secdireccion.dsa.sspa@juntadeandalucia.es,,ANDALUCÍA,HUELVA,Minas de Riotinto,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
210101,COMPLEJO HOSPITALARIO DE ESPECIALIDADES JUAN RAMÓN JIMENEZ,21005,631,False,False,S,,False,antonio.camacho.sspa@juntadeandalucia.es,,ANDALUCÍA,HUELVA,Huelva,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
210118,POLICLÍNICA SAN PEDRO,21004,6,False,False,S,,False,alejandro@pclinicasanpedro.net,,ANDALUCÍA,HUELVA,Huelva,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2013
220015,HOSPITAL GENERAL SAN JORGE,22004,312,False,False,S,,False,fjcasanaba@salud.aragon.es,,ARAGÓN,HUESCA,Huesca,GENERAL,PUBLICA,SERVICIO ARAGONÉS DE SALUD-SALUD,2013
220020,CENTRO DE REHAB. PSICOSOCIAL SANTO CRISTO DE LOS MILAGROS,22006,110,False,False,S,,False,,,ARAGÓN,HUESCA,Huesca,PSIQUIATRICO,PUBLICA,SERVICIO ARAGONÉS DE SALUD-SALUD,2013
220036,HOSPITAL SAGRADO CORAZÓN DE JESÚS,22006,70,False,False,S,,False,hscjhuesca@salud.aragon.es,,ARAGÓN,HUESCA,Huesca,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,SERVICIO ARAGONÉS DE SALUD-SALUD,2013
220041,CLÍNICA SANTIAGO,22004,40,False,False,S,,True,bnasarre@viamedsantiago.com,,ARAGÓN,HUESCA,Huesca,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
220054,HOSPITAL DE BARBASTRO,22300,161,False,False,N,,False,,,ARAGÓN,HUESCA,Barbastro,GENERAL,PUBLICA,SERVICIO ARAGONÉS DE SALUD-SALUD,2013
220089,HOSPITAL DE ALTA RESOLUCIÓN DEL PIRINEO(*),22700,44,False,False,N,,False,mtmerino@aragon.es,,ARAGÓN,HUESCA,Jaca,GENERAL,PUBLICA,SERVICIO ARAGONÉS DE SALUD-SALUD,2013
220105,CENTRO SANITARIO DE ALTA RESOLUCIÓN BAJO CINCA-BAIX CINCA(*),22520,32,False,False,N,,False,administracionbajocinca.casar@aragon.es,,ARAGÓN,HUESCA,Fraga,GENERAL,PUBLICA,SERVICIO ARAGONÉS DE SALUD-SALUD,2013
230063,CLÍNICA CRISTO REY,23008,45,False,False,S,,False,,,ANDALUCÍA,JAÉN,Jaén,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2013
230079,HOSPITAL COMARCAL SAN AGUSTÍN,23700,264,False,False,N,,False,antonioe.resola.sspa@juntadeandalucia.es,,ANDALUCÍA,JAÉN,Linares,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
230098,HOSPITAL COMARCAL  SAN JUAN DE LA CRUZ,23400,233,False,False,N,,False,marina.garrido.sspa@juntadeandalucia.es,,ANDALUCÍA,JAÉN,Úbeda,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
230119,COMPLEJO HOSPITALARIO  DE JAÉN,23007,803,False,False,S,,False,matias.gomez.sspa@juntadeandalucia.es,,ANDALUCÍA,JAÉN,Jaén,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
230145,HOSPITAL ALTO GUADALQUIVIR (*),23740,115,False,False,N,,False,altoguadalquivir@ephag.es,,ANDALUCÍA,JAÉN,Andújar,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
230162,HOSPITAL DE ALTA RESOLUCION SIERRA DE SEGURA,23350,24,False,False,N,,False,,,ANDALUCÍA,JAÉN,Puente de Génave,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
230173,HOSPITAL DE ALTA RESOLUCION DE ALCAUDETE,23660,18,False,False,N,,False,,,ANDALUCÍA,JAÉN,Alcaudete,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2013
230184,HOSPITAL DE ALTA RESOLUCIÓN DE ALCALÁ LA REAL,23680,28,False,False,N,,False,altoguadalquivir@ephag.es,,ANDALUCÍA,JAÉN,Alcalá la Real,GENERAL,PUBLICA,COMUNIDAD AUTÓNOMA,2013
240055,OBRA HOSPITALARIA NUESTRA SEÑORA DE REGLA,24003,110,False,False,S,,True,contabilidad@hos-regla.org,,CASTILLA Y LEÓN,LEÓN,León,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
240068,SANATORIO LÓPEZ OTAZU,24004,45,False,False,S,,True,,,CASTILLA Y LEÓN,LEÓN,León,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
240074,CLÍNICA SAN FRANCISCO,24004,104,False,False,S,,True,sazibaje@clinicasanfrancisco.es,,CASTILLA Y LEÓN,LEÓN,León,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
240135,HOSPITAL EL BIERZO,24411,408,False,False,N,,False,gerente.hbrz@saludcastillayleon.es,,CASTILLA Y LEÓN,LEÓN,Ponferrada,GENERAL,PUBLICA,SANIDAD CASTILLA Y LEÓN-SACYL,2013
240140,HOSPITAL DE LA REINA,24401,88,False,False,N,,True,felixrapun@hospital-reina.com,,CASTILLA Y LEÓN,LEÓN,Ponferrada,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
240188,HOSPITAL SAN JUAN DE DIOS,24010,297,False,False,N,,True,leon.hospital@hsjd.es,,CASTILLA Y LEÓN,LEÓN,San Andrés del Rabanedo,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2013
240191,COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEÓN,24080,1021,False,False,S,,False,gerente.hleo@saludcastillayleon.es,,CASTILLA Y LEÓN,LEÓN,León,GENERAL,PUBLICA,SANIDAD CASTILLA Y LEÓN-SACYL,2013
240205,CLÍNICA ALTOLLANO,24193,114,False,False,N,,True,,,CASTILLA Y LEÓN,LEÓN,Villaquilambre,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
240212,CLÍNICA PONFERRADA,24400,45,False,False,N,,True,info@clinicaponferrada.com,,CASTILLA Y LEÓN,LEÓN,Ponferrada,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
240220,HOSPITAL VALLE DE LACIANA,24100,20,False,False,N,,True,afrances@seralia.es,,CASTILLA Y LEÓN,LEÓN,Villablino,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,COMUNIDAD AUTÓNOMA,2013
250019,HOSPITAL UNIVERSITARI ARNAU DE VILANOVA DE LLEIDA,25198,463,False,False,S,,True,arnau@arnau.scs.es,,CATALUÑA,LLEIDA,Lleida,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2013
250024,HOSPITAL SANTA MARIA,25198,229,False,False,S,,True,gerencia@gss.scs.es,,CATALUÑA,LLEIDA,Lleida,GENERAL,CONCIERTO,OTROS PÚBLICOS,2013
250045,HOSPITAL MONTSERRAT,25002,47,False,False,S,,False,,,CATALUÑA,LLEIDA,Lleida,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2013
250058,CLINICA NOSTRA SENYORA DEL PERPETU SOCORS,25003,58,False,False,S,,False,,,CATALUÑA,LLEIDA,Lleida,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2013
250061,CLÍNICA TERRES DE PONENT,25004,123,False,False,S,,True,gerencia@clinicalleida.com,,CATALUÑA,LLEIDA,Lleida,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
250077,CLÍNICA PSIQUIÀTRICA BELLAVISTA,25198,50,False,False,S,,False,,,CATALUÑA,LLEIDA,Lleida,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2013
250117,FUNDACIÓ SANT HOSPITAL,25700,88,False,False,N,,True,gerencia@hospseu.es,,CATALUÑA,LLEIDA,Seu d'Urgell (La),GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2013
250138,"CENTRE SANITARI DEL SOLSONÈS, FPC",25280,32,False,False,N,,False,,,CATALUÑA,LLEIDA,Solsona,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2013
250143,HOSPITAL COMARCAL DEL PALLARS,25620,63,False,False,N,,True,hcp@hospitalpallars.com,,CATALUÑA,LLEIDA,Tremp,GENERAL,CONCIERTO,OTROS PÚBLICOS,2013
250156,ESPITAU VAL D'ARAN,25717,31,False,False,N,,True,,,CATALUÑA,LLEIDA,Vielha e Mijaran,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
250169,HOSPITAL JAUME D'URGELL,25600,107,False,False,N,,False,,,CATALUÑA,LLEIDA,Balaguer,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2013
250175,RESIDÈNCIA TERRAFERMA,25110,137,False,False,N,,False,,,CATALUÑA,LLEIDA,Alpicat,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2013
250181,"CASTELL D'OLIANA RESIDENCIAL, S.L",25790,20,False,False,N,,False,,,CATALUÑA,LLEIDA,Oliana,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2013
250209,HOSPITAL JAUME NADAL MEROLES,25002,126,False,False,S,,False,,,CATALUÑA,LLEIDA,Lleida,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2013
250210,CENTRE ASSITENCIAL SANT JOAN DE DÉU,25100,75,False,False,N,,False,,,CATALUÑA,LLEIDA,Almacelles,PSIQUIATRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2013
260012,COMPLEJO HOSPITAL SAN PEDRO,26006,577,False,False,S,,False,,,LA RIOJA,LA RIOJA,Logroño,GENERAL,PUBLICA,SERVICIO RIOJANO DE SALUD,2013
260051,"POLICLÍNICO RIOJANO NUESTRA SEÑORA DE VALVANERA, S.A.",26006,76,False,False,S,,True,losmanzanos@viamedlosmanzanos.com,,LA RIOJA,LA RIOJA,Logroño,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
260099,FUNDACIÓN HOSPITAL CALAHORRA (*),26500,91,False,False,N,,True,calahorra.fhc@riojasalud.es,,LA RIOJA,LA RIOJA,Calahorra,GENERAL,CONCIERTO,SERVICIO RIOJANO DE SALUD,2013
260109,CLÍNICA LOS MANZANOS,26140,50,False,False,N,,True,losmanzanos@viamedlosmanzanos.com,,LA RIOJA,LA RIOJA,Lardero,MEDICO-QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2013
260110,CENTRO ASISTENCIAL ALBELDA DE IREGUA,26120,140,False,False,N,,False,,,LA RIOJA,LA RIOJA,Albelda de Iregua,PSIQUIATRICO,PUBLICA,SERVICIO RIOJANO DE SALUD,2013
260121,CENTRO SOCIOSANITARIO DE CONVALENCENCIA LOS JAZMINES,26200,26,True,False,N,,True,,,LA RIOJA,LA RIOJA,Haro,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2013
270018,COMPLEXO HOSPITALARIO XERAL-CALDE DE LUGO,27004,860,False,False,S,,False,Jesus.Conde.Freire@sergas.es,,GALICIA,LUGO,Lugo,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2013
270057,POLICLÍNICO LUCENSE,27004,64,False,False,S,,True,vicente.rego@polusa.es,,GALICIA,LUGO,Lugo,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
270076,SANATORIO NOSA SEÑORA DOS OLLOS GRANDES,27001,45,False,False,S,,True,direccion@nsog.es,,GALICIA,LUGO,Lugo,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2013
270095,HOSPITAL DA COSTA,27880,140,False,False,N,,False,,,GALICIA,LUGO,Burela,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2013
270109,HOSPITAL COMARCAL DE MONFORTE,27400,136,False,False,N,,False,Hospital.Monforte.Gerencia@sergas.es,,GALICIA,LUGO,Monforte de Lemos,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2013
280029,HOSPITAL RAMÓN Y CAJAL,28034,1118,False,False,S,,False,,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280035,HOSPITAL UNIVERSITARIO 12 DE OCTUBRE,28041,1368,False,False,S,,False,gerent.hdoc@salud.madrid.org,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280066,COMPLEJO UNIVERSITARIO DE SAN CARLOS,28040,996,False,False,S,,False,,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280091,HOSPITAL VIRGEN DE LA TORRE,28031,98,False,False,S,,False,gencia.hvtr@salud.madrid.org,,MADRID,MADRID,Madrid,OTROS MONOGRAFICOS,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280112,HOSPITAL UNIVERSITARIO SANTA CRISTINA,28009,192,False,False,S,,False,gencia.hscr@salud.madrid.org,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280127,HOSPITAL UNIVERSITARIO DE LA PRINCESA,28006,564,False,False,S,,False,gencia.hlpr@salud.madrid.org,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280133,HOSPITAL INFANTIL UNIVERSITARIO NIÑO JESUS,28009,180,False,False,S,,False,gerent.hnjs@salud.madrid.org,,MADRID,MADRID,Madrid,INFANTIL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280148,HOSPITAL CENTRAL DE LA CRUZ ROJA SAN JOSÉ Y SANTA ADELA,28003,190,False,False,S,,False,gerent.hccruzr@salud.madrid.org,,MADRID,MADRID,Madrid,GENERAL,PRIVADA,SERVICIO MADRILEÑO DE SALUD,2013
280164,HOSPITAL CARLOS III,28029,79,False,False,S,,False,gencia.hciii@salud.madrid.org,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
280225,COMPLEJO HOSPITALARIO GREGORIO MARAÑÓN,28007,1671,False,False,S,,False,gerencia.hgugm@salud.madrid.org,,MADRID,MADRID,Madrid,GENERAL,PUBLICA,SERVICIO MADRILEÑO DE SALUD,2013
