CODCNH,NOMBRE,DIRECCION,TELEFONO,TELEFONO2,TELEFAX,CODPOSTAL,NCAMAS,ACREDOCENT,ESCOMPLE,FORCOMPLE,CODIDCOM,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
030152,HOSPITAL GENERAL DE ELCHE,"Camí de L´Amazara, 11",966679000,,966679108,03203,492,S,N,N,,N,N,N,,N,,      ,VALENCIA,ALICANTE,Elche/Elx,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2010
030165,HOSPITAL GENERAL DE ELDA-VIRGEN DE LA SALUD,"Ctra. Elda a Sax, s/n",966989000,,966989022,03600,364,S,N,N,,N,N,N,,N,,          ,VALENCIA,ALICANTE,Elda,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2010
030171,UNIDAD HOSP. PSIQ. DE LA EXCMA. DIPUTACIÓN PROV. DE ALICANTE,"Ramón de Campoamor, 25",965939033,965233150,965657190,03550,30,N,N,N,,N,N,N,,N,jfarcos@dip-alicante.es,      ,VALENCIA,ALICANTE,Sant Joan d'Alacant,PSIQUIATRICO,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,2010
030187,HOSPITAL  SAN VICENTE ,"Lillo Juan, 137",965660512,965660516,965666769,03690,149,N,N,N,,N,N,N,,N,,      ,VALENCIA,ALICANTE,San Vicente del Raspeig/Sant Vicent del Raspeig,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2010
030190,SANATORIO SAN FRANCISCO DE BORJA ,"Ctra. Orba-Vall de Laguart, km. 4 (Fontilles)",965583350,963511583,965583376,03791,96,N,N,N,,N,N,N,,S,fontilles@fontilles.org,      ,VALENCIA,ALICANTE,Vall de Laguar (la),LEPROLOGICO O DERMATOLOGICO,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,2010
030211,HOSPITAL DE LA AGENCIA VALENCIANA DE SALUD VEGA BAJA,"Ctra. Orihuela-Almoradi, s/n",965877500,965877522,965877501,03314,361,S,N,N,,N,N,N,,N,,      ,VALENCIA,ALICANTE,Orihuela,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2010
030226,HOSPITAL INTERNACIONAL MEDIMAR S.A.,"Av. de Denia, 78",965162200,,965262177,03016,66,N,N,N,,N,N,S,,S,egonzalez@hospitalmedimar.com,      ,VALENCIA,ALICANTE,Alicante/Alacant,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030232,HOSPITAL PSIQUIÁTRICO PENITENCIARIO,"Polígono Pla de la Vallonga, s/n",965102222,,965101761,03113,390,N,N,N,,N,N,S,,N,,      ,VALENCIA,ALICANTE,Alicante/Alacant,PSIQUIATRICO,MINISTERIO DE INTERIOR,ADMINISTRACIÓN PENITENCIARIA,2010
030247,"CLINICA MÉDICO-QUIRÚRGICA CIUDAD JARDÍN, S.A.","Palmerers, 2",965452272,965452786,965452417,03203,40,N,N,N,,N,N,N,,N,clinicaciudadjardin@clinicaciudadjardin.com,          ,VALENCIA,ALICANTE,Elche/Elx,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030250,HOSPITAL UNIVERSITARIO SAN JUAN DE ALICANTE,Ctra. Alicante-Valencia s/n,965938700,,965938652,03550,384,S,N,N,,N,N,N,,N,fernandez_asu@gva.es,      ,VALENCIA,ALICANTE,Sant Joan d'Alacant,GENERAL,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2010
030263,CENTRO MÉDICO DENIA,"Beniarmut, 1.B",965787991,966420162,961642016,03700,10,N,N,N,,N,N,N,,N,jrivera@centro-medico.com,      ,VALENCIA,ALICANTE,Dénia,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030279,HOSPITAL Y  MATERNIDAD ACUARIO,"Av. de Vergel, 11",966476260,,965767320,03778,22,N,N,N,,N,N,N,,N,acuario@acuario.org,      ,VALENCIA,ALICANTE,Beniarbeig,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030298,USP HOSPITAL SAN JAIME,"Partida de la Loma, s/n",966921313,966070903,966922706,03184,132,N,N,N,,N,N,N,,S,antonio.domenech@usphospitales.com,      ,VALENCIA,ALICANTE,Torrevieja,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030306,CLINICA MEDITERRANEA DE NEUROCIENCIAS,"Camino Viejo Alicante-Elche, Ptda. Bacarot",965106868,,965106861,03114,51,N,N,N,,N,N,S,,S,info@cmn-alicante.com,      ,VALENCIA,ALICANTE,Alicante/Alacant,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030317,CLÍNICA CAZORLA,"Hogar Provincial, 12",965160774,,965150965,03559,22,N,N,N,,N,N,S,,N,info@clinicacazorla.com,        ,VALENCIA,ALICANTE,Alicante/Alacant,REHABILITACION PSICOFÍSICA,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030328,HOSPITAL DE LEVANTE,"Dr. Ramón y Cajal, 7",966878787,,965861756,03053,100,N,N,N,,N,N,N,,N,,      ,VALENCIA,ALICANTE,Benidorm,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
030339,HOSPITAL DE TORREVIEJA (*),Ctra. Torrevieja a San Miguel de Salinas Cv 95 Partida La Ceñuela,965721200,,965721368,03018,269,N,N,N,,N,N,N,,N,lbarcia@torrevieja-salud.com,(*) Concesión Administrativa a Entidad Privada,VALENCIA,ALICANTE,Torrevieja,GENERAL,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2010
030351,HOSPITAL LA PEDRERA,"Ptda. Plana d'Est, 4",965579700,,965579725,03700,100,N,N,N,,S,N,N,,N,,,VALENCIA,ALICANTE,Dénia,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2010
040010,HOSPITAL TORRECÁRDENAS,"Paraje de Torrecárdenas, s/n",950016000,,950016108,04009,0,S,N,S,040097,N,N,S,,N,,                          ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,SEGURIDAD SOCIAL,SERVICIO ANDALUZ DE SALUD,2010
040031,HOSPITAL CRUZ ROJA DE ALMERÍA,"Ctra. de Ronda, km. 196",950017400,,950017453,04008,0,N,N,S,040097,N,N,S,,N,,      ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,PRIVADO-BENÉFICO (CRUZ ROJA),SERVICIO ANDALUZ DE SALUD,2010
040046,HOSPITAL PROVINCIAL,"Pza. de San Luis, s/n",950017601,,950243780,04002,0,N,N,S,040097,N,N,S,,N,,    ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,ENTIDADES PÚBLICAS,SERVICIO ANDALUZ DE SALUD,2010
040059,SANATORIO VIRGEN DEL MAR,"Ctra. de Mamí, km. 1",950290099,,950290625,04120,90,N,N,N,,N,N,S,,S,virgendelmar@virgendelmar.nehos.com,                              ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
040084,HOSPITAL COMARCAL LA INMACULADA,"Av. Dra. Ana Parra, s/n",950029000,,950029065,04600,171,S,N,N,,N,N,N,,N,h.inmaculada.sspa@juntadeandalucia.es,                     ,ANDALUCÍA,ALMERÍA,Huércal-Overa,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,2010
040097,COMPLEJO HOSPITALARIO DE ESPECIALIDADES TORRECÁRDENAS,"Paraje de Torrecárdenas, s/n",950016000,,950016108,04009,821,S,S,N,,N,N,S,,N,anaa.torres.sspa@juntadeandalucia.es,                   ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,ENTIDADES PÚBLICAS,SERVICIO ANDALUZ DE SALUD,2010
040101,CLÍNICA MEDITERRÁNEO,"Nueva Musa, s/n",950621063,,950260894,04007,86,N,N,N,,N,N,S,,S,,                              ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
040118,COMPLEJO HOSPITALARIO DE PONIENTE (1),"Crta. de Almerimar, s/n",950572020,,950722602,04700,290,S,N,N,,N,N,N,,N,,"(1) Empresa Pública
                   ",ANDALUCÍA,ALMERÍA,Ejido (El),GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,2010
040127,HOSPITAL DE ALTA RESOLUCION EL TOYO,La Botica s/n. Retamar ,950158015,,,04131,44,N,N,N,,N,N,S,,N,,    ,ANDALUCÍA,ALMERÍA,Almería,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,2010
050013,HOSPITAL NUESTRA SEÑORA DE SONSOLES,"Av. Juan Carlos I, s/n",920358001,,920358064,05071,0,S,N,S,050061,N,N,S,,N,gerente.hnss@saludcastillayleon.es,              ,CASTILLA Y LEÓN,ÁVILA,Ávila,GENERAL,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,2010
050034,HOSPITAL PROVINCIAL DE ÁVILA,"Jesús del Gran Poder, 42",920357200,,920357203,05003,0,N,N,S,050061,N,N,S,,N,,            ,CASTILLA Y LEÓN,ÁVILA,Ávila,GENERAL,DIPUTACIÓN O CABILDO,SANIDAD CASTILLA Y LEÓN-SACYL,2010
050049,CLÍNICA SANTA TERESA,"Av.Santa Cruz de Tenerife, 11",920252525,920221450,920222342,05005,33,N,N,N,,N,N,S,,S,direccion@clinicasantateresa.es,              ,CASTILLA Y LEÓN,ÁVILA,Ávila,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
050061,COMPLEJO ASISTENCIAL DE AVILA,"Avda. Juan Carlos I, s/n",920358001,,920358064,05071,418,S,S,N,,N,N,S,,N,gerente.hnss@saludcastillayleon.es,                    ,CASTILLA Y LEÓN,ÁVILA,Ávila,GENERAL,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,2010
060016,COMPLEJO H. UNIVERSITARIO DE BADAJOZ,"Av. de Elvas, s/n",924218100,924218112,924218126,06080,966,S,S,N,,N,N,S,,N,admision.hifc@ses.juntaextremadura.net,                    ,EXTREMADURA,BADAJOZ,Badajoz,GENERAL,ENTIDADES PÚBLICAS,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060021,HOSPITAL INFANTA CRISTINA,"Av. de Elvas, s/n",924218100,924218112,924218126,06080,0,S,N,S,060016,N,N,S,,N,admision.hifc@ses.juntaextremadura.net,          ,EXTREMADURA,BADAJOZ,Badajoz,GENERAL,SEGURIDAD SOCIAL,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060037,HOSPITAL MATERNO INFANTIL,"C/ La Violeta, 1",924215000,924215060,924215054,06010,0,S,N,S,060016,N,N,S,,N,,        ,EXTREMADURA,BADAJOZ,Badajoz,MATERNO-INFANTIL,SEGURIDAD SOCIAL,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060068,"CLÍNICA LOS NARANJOS, S.A.","Enrique Segura Otaño, 12",924207900,,924207905,06004,49,N,N,N,,N,S,S,,N,,      ,EXTREMADURA,BADAJOZ,Badajoz,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
060080,HOSPITAL NTRA. SRA. DEL PILAR,"Monsalud,1",924670017,924670018,924662805,06200,100,N,N,N,,N,N,N,,S,MARIAMTORRADO@TERRA.ES,          ,EXTREMADURA,BADAJOZ,Almendralejo,GENERAL,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,2010
060093,HOSPITAL DON BENITO-VILLANUEVA DE LA SERENA,"Ctra. Don Benito-Villanueva de la Serena, km. 3",924386800,,924386801,06400,0,S,N,S,060253,N,N,N,,N,gerent.hdbv@ses.juntaex.es,        ,EXTREMADURA,BADAJOZ,Don Benito,GENERAL,SEGURIDAD SOCIAL,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060107,HOSPITAL DE SAN ANTONIO,"Cervantes, 12",924808575,680422588,924812556,06400,74,N,N,N,,N,N,N,,S,info@hospitalsanantonio.com,      ,EXTREMADURA,BADAJOZ,Don Benito,MEDICO-QUIRURGICO,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,2010
060114,HOSPITAL GENERAL DE LLERENA,"Ctra. Badajoz-Granada, s/n",924877000,,924870926,06900,0,S,N,S,060219,N,N,N,,N,dirmedllerena.hllz@ses.juntaex.es,            ,EXTREMADURA,BADAJOZ,Llerena,GENERAL,SEGURIDAD SOCIAL,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060129,HOSPITAL DE MÉRIDA,"Polígono Nueva Ciudad, s/n.",924381002,,924381012,06800,0,S,N,S,060264,N,N,N,,N,antonio.sanz@ses.juntadeextremadura.net,            ,EXTREMADURA,BADAJOZ,Mérida,GENERAL,SEGURIDAD SOCIAL,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060135,HOSPITAL PSIQUIÁTRICO ADOLFO DÍAZ AMBRONA (1),"Ctra. Valverde-Mérida, km. 2",924388081,924388182,924388083,06800,466,N,N,N,,N,N,N,,N,cs.merida.admision@juntaextremadura.net,(1) D.Funcional: Servicio Extremeño de Promoción de la Autonomía y Atención a la Dependencia (SEPAD). Ente público adscrito a la Consejeria de Sanidad y Dependencia,EXTREMADURA,BADAJOZ,Mérida,PSIQUIATRICO,COMUNIDAD AUTÓNOMA,OTRA,2010
060140,HOSPITAL SANTA JUSTA,"Concepción, 24",924840746,,924845690,06700,29,N,N,N,,N,N,N,,S,,        ,EXTREMADURA,BADAJOZ,Villanueva de la Serena,QUIRURGICO,MUNICIPIO,PRIVADO NO BENÉFICO,2010
060172,CAPIO CLIDEBA,"Eladio Salinero de los Santos, 6",924229050,924240841,924257859,06011,74,N,N,N,,N,N,S,,S,clideba@capiosanidad.es,            ,EXTREMADURA,BADAJOZ,Badajoz,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
060188,ZAFRA SALUD ,"Ctra. de los Sántos, s/n",924552755,924563026,924555388,06300,20,N,N,N,,N,N,N,,S,estrella@clinicaviadelaplata.com,        ,EXTREMADURA,BADAJOZ,Zafra,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
060191,CLÍNICA LA SERENA, Yuste s/n,924772260,,924772260,06420,20,N,N,N,,N,N,N,,S,,          ,EXTREMADURA,BADAJOZ,Castuera,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
060208,HOSPITAL DE ZAFRA,Antigua Crtra. Nacional 432 ,924029200,,942029320,06300,0,S,N,S,060219,N,N,N,,N,dirmedzafra.hllz@ses.juntaex.es,                ,EXTREMADURA,BADAJOZ,Zafra,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060219,COMPLEJO HOSPITALARIO LLERENA-ZAFRA,"Crtra. Badajoz-Granada, s/n",924877000,924029200,924870926,06900,240,S,S,N,,N,N,N,,N,,          ,EXTREMADURA,BADAJOZ,Llerena,GENERAL,ENTIDADES PÚBLICAS,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060220,HOSPITAL PERPETUO SOCORRO,Av. Damián Téllez Lafuente s/n,924215000,924215115,924215024,06010,0,S,N,S,060016,N,N,S,,N,,        ,EXTREMADURA,BADAJOZ,Badajoz,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060231,HOSPITAL SIBERIA-SERENA,Crtra Talarrubias-Agudo Km2,924648100,,924648111,06640,0,N,N,S,060253,N,N,N,,N,julio.vazquez@ses.juntaextremadura.net,                            ,EXTREMADURA,BADAJOZ,Talarrubias,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060242,HOSPITAL TIERRA DE BARROS,"Crta. Nnal 630, km 654,300",924699200,,924699214,06200,0,N,N,S,060264,N,N,N,,N,,              ,EXTREMADURA,BADAJOZ,Almendralejo,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,2010
060253,COMPLEJO H. DON BENITO-VVA DE LA SERENA ,"Avda. Alonso Martín, 8",924382804,924386820,924382872,06400,333,S,S,N,,S,N,N,,N,,  ,EXTREMADURA,BADAJOZ,Don Benito,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,2010
070012,COMPLEJO ASISTENCIAL SON DURETA,"Andrea Doria, 55",971175000,,971175500,07014,810,S,S,N,,N,N,S,,N,,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070027,HOSPITAL VIRGEN DE LA SALUD,"Gessamin, 31",971175636,971175623,971175427,07008,0,S,N,S,070012,N,N,S,,N,,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070033,HOSPITAL SON DURETA,"Andrea Doria, 55",971175000,,971175500,07014,0,S,N,S,070012,N,N,S,,N,,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070048,HOSPITAL GENERAL DE MALLORCA,"Pza del Hospital, 3",971212400,,971212293,07012,73,N,N,N,,N,N,S,,S,arecober@gesma.caib.es,              ,BALEARES,ILLES BALEARS,Palma de Mallorca,GERIATRIA Y/O LARGA ESTANCIA,DIPUTACIÓN O CABILDO,COMUNIDAD AUTÓNOMA,2010
070051,HOSPITAL PSIQUIÀTRIC,"Camí de Jesús, 40",971212400,,971761209,07010,157,N,N,N,,N,N,S,,S,arecober@gesma.caib.es,            ,BALEARES,ILLES BALEARS,Palma de Mallorca,PSIQUIATRICO,DIPUTACIÓN O CABILDO,COMUNIDAD AUTÓNOMA,2010
070064,CLÍNICA MUTUA BALEAR,"Obispo Campins, 4",971213400,,971715858,07012,40,S,N,N,,N,N,S,,N,mutuabalear@mutuabalear.es,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,TRAUMATOLOGIA Y/O REHABILITACION,MATEP,MATEP,2010
070070,HOSPITAL DE LA CRUZ ROJA ESPAÑOLA,"Pons y Gallarza, 90",971751445,971751446,971761101,07004,60,N,N,N,,N,N,S,,S,,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,MEDICO-QUIRURGICO,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),2010
070086,HOSPITAL SANT JOAN DE DEU,"Ps. Cala Gamba, 35",971265854,,971269308,07007,150,N,N,N,,N,N,S,,S,hsjdpalma@ohsjd.es,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,MEDICO-QUIRURGICO,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),2010
070099,"SANITARIA BALEAR, SA. (CLINICA ROTGER)","Santiago Russiñol, 9",971448500,,971722704,07012,186,N,N,N,,N,N,S,,N,info@clínicarotger.es,            ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070110,CLINICA JUANEDA,"Company, 30",971280204,971221257,971281210,07014,109,N,N,N,,N,N,S,,N,sabariegomj@clínicajuaneda.es,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070125,PIQALBA PROPERTIES S.L. (CLINICA BELLVER),"Camilo José Cela, 20",971452323,971450882,971733722,07014,91,N,N,N,,N,N,S,,S,,        ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070131,POLICLINICA MIRAMAR (AMEBA S.A.),"Camino de La Vileta, 30",971767000,,971767379,07011,206,N,N,N,,N,N,S,,S,,        ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070162,HOSPITAL JOAN MARCH,"Ctra. de Bunyola, km. 12",971212400,,971212191,07193,104,N,N,N,,N,N,N,,S,,            ,BALEARES,ILLES BALEARS,Bunyola,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,COMUNIDAD AUTÓNOMA,2010
070184,HOSPITAL CAN MISSES,"Corona, s/n",971397062,,971397121,07800,203,S,N,N,,N,N,N,,N,,        ,BALEARES,ILLES BALEARS,Eivissa,GENERAL,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070197,HOSPITAL RESIDENCIA ASISTIDA CAS SERRES,"Cosme Vidal Llaser, 27. Barrio Cas Serres",971392960,971395650,971392999,07800,162,S,N,N,,N,N,N,,S,mjmari@cief.es,        ,BALEARES,ILLES BALEARS,Eivissa,GERIATRIA Y/O LARGA ESTANCIA,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,2010
070201,"POLICLÍNICA NUESTRA SEÑORA DEL ROSARIO, S.A.","Vía Romana, s/n",971301916,,971301756,07800,70,N,S,N,,N,N,N,,S,grupopoliclinica@grupopoliclinica.com,      ,BALEARES,ILLES BALEARS,Eivissa,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070244,CLINICA SALUS MENORCA S.L,"Canonge Moll, s/n",971480505,971480508,971480506,07760,41,N,N,N,,N,N,N,,S,info.clinicamenorca@gruposalus.com,      ,BALEARES,ILLES BALEARS,Ciutadella de Menorca,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070260,HOSPITAL GENERAL DE MURO,"Veler, 1 Playa de Muro",971891900,971890936,971892495,07458,84,N,N,N,,N,N,N,,S,contabilidad@hgm.es,      ,BALEARES,ILLES BALEARS,Muro,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070295,"POLICLÍNICA VIRGEN DE GRACIA, S.A.","Av. Vives LLull, 6",971351115,,971369163,07703,18,N,N,N,,N,N,N,,N,apvg@fiatc.es,        ,BALEARES,ILLES BALEARS,Mahón,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070309,FUNDACIÓN HOSPITAL MANACOR (1),"Crta. Manacor-Alcudia, s/n",971847000,971847001,971847010,07500,232,S,N,N,,N,N,N,,S,,(1) Fundación,BALEARES,ILLES BALEARS,Manacor,GENERAL,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070344,CLINICA USP PALMAPLANAS,"Camí dels Reis, 308 ",971918000,971918002,971918012,07010,166,N,N,N,,N,N,S,,S,,      ,BALEARES,ILLES BALEARS,Palma de Mallorca,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2010
070366,HOSPITAL DE FORMENTERA,"Venda des Brolls, s/n",971321212,,971321280,07860,12,N,N,N,,N,N,N,,N,,            ,BALEARES,ILLES BALEARS,Formentera,GENERAL,COMUNIDAD AUTÓNOMA,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070377,FUNDACION HOSPITAL COMARCAL DE INCA (1),"Crtra Vieja de Llubi, s/n",971888514,971888515,971888584,07300,162,N,N,N,,N,N,N,,S,,(1) Fundación,BALEARES,ILLES BALEARS,Inca,GENERAL,COMUNIDAD AUTÓNOMA,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
070388,HOSPITAL MATEU ORFILA,"Ronda Malbúger, 1",971487000,971487010,971487011,07703,142,S,N,N,,N,N,N,,N,,          ,BALEARES,ILLES BALEARS,Mahón,GENERAL,COMUNIDAD AUTÓNOMA,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,2010
080018,H. UNIVERSITARI GENERAL DE LA VALL D'HEBRON,Passeig Vall D'Hebron 119-129,934893000,,,08035,0,N,N,S,081347,N,N,S,,Xhup,ger01mmm@hg.vhebron.es,      ,CATALUÑA,BARCELONA,Barcelona,GENERAL,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,2010
080044,HOSPITAL CASA DE MATERNITAT,"Sabino Arana, 1",932275600,,932275605,08028,130,N,N,N,,N,N,S,,Xhup,asalgot@medicina.ub.es,    ,CATALUÑA,BARCELONA,Barcelona,MATERNO-INFANTIL,DIPUTACIÓN O CABILDO,OTROS PÚBLICOS,2010
080057,HOSPITAL DEL MAR,"Passeig Marítim de la Barceloneta, 25",932483000,,932483254,08003,418,S,N,N,,N,N,S,,Xhup,jvarela@imas.imim.es,    ,CATALUÑA,BARCELONA,Barcelona,GENERAL,MUNICIPIO,OTROS PÚBLICOS,2010
080060,HOSPITAL DE L´ESPERANÇA,Sant Josep de la Muntanya  12,933674100,,932190003,08024,161,S,N,N,,N,N,S,,Xhup,jvalera@imas.imim.es,      ,CATALUÑA,BARCELONA,Barcelona,GENERAL,MUNICIPIO,OTROS PÚBLICOS,2010
080095,CENTRE GERIÀTRIC MUNICIPAL,"Sant Joan de la Salle, 42",932541313,,932541315,08022,200,N,N,N,,N,N,S,,N,,      ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,MUNICIPIO,OTROS PÚBLICOS,2010
080109,HOSPITAL CLINIC I PROVINCIAL DE BARCELONA,"Villarroel, 170",932275400,,932275454,08036,774,S,N,N,,N,N,S,,Xhup,asalgot@medicina.ub.es,            ,CATALUÑA,BARCELONA,Barcelona,GENERAL,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,2010
080116,HOSPITAL FREMAP BARCELONA,"Madrazo, 8",934169100,,934160214,08006,52,N,N,N,,N,N,S,,N,,    ,CATALUÑA,BARCELONA,Barcelona,GENERAL,MATEP,MATEP,2010
080137,CENTRE DE PREVENCIÓ I REHABILITACIÓ ASEPEYO,"Av. Alcalde Barnils, 54-60",935653900,,,08174,132,N,N,N,,N,N,N,,N,,    ,CATALUÑA,BARCELONA,Sant Cugat del Vallès,GENERAL,SEGURIDAD SOCIAL,MATEP,2010
080142,MUTUAL MIDAT CYCLOPS,"Copèrnic, 58",934141992,,932000694,08006,60,N,N,N,,N,N,S,,N,,    ,CATALUÑA,BARCELONA,Barcelona,GENERAL,MATEP,MATEP,2010
080155,CLÍNICA MUTUAL MIDAT CYCLOPS (*),"Cr. Londres, 28-38",934577200,,,08029,22,N,N,N,,S,N,S,,N,,(*) Hospital que fue baja por causa administrativa en Catálogo 2009. Y reabre en el año 2010,CATALUÑA,BARCELONA,Barcelona,GENERAL,MATEP,MATEP,2010
080168,CLÍNICA SANT HONORAT,"Av. Tibidabo, 20",932127000,,934186478,08022,52,N,N,N,,N,N,S,,N,,    ,CATALUÑA,BARCELONA,Barcelona,GENERAL,MATEP,MATEP,2010
080174,HOSPITAL DOS DE MAIG,"Dos de Maig, 301",935072700,,934369026,08025,229,S,N,N,,N,N,S,,Xhup,gerencia.bcn@consorcicreuroja.es,      ,CATALUÑA,BARCELONA,Barcelona,GENERAL,PRIVADO-BENÉFICO (CRUZ ROJA),OTROS PÚBLICOS,2010
